区分,順位,順位変動,前回順位,コード,銘柄名,市場,現在値,更新時刻,前日比,前日比%,出来高,売買代金(推計),時価総額,PER,PBR
"値上がり","22","NEW","","9553","マイクロア","東G","642.0","09/10 21:23","+23","+3.7%","1,200","781千円","177億円","26.1倍","4.4倍"
"値上がり","23","NEW","","2983","アールプラ","東G","1,800.0","09/10 23:58","+63","+3.6%","84,400","153,668千円","192億円","5.9倍","2.1倍"
"値上がり","24","NEW","","9404","日本テレビ","東P","3,039.8","09/10 23:33","+94","+3.2%","600","1,824千円","7,426億円","14.4倍","0.7倍"
"値上がり","25","NEW","","6049","イトクロ","東G","260.0","09/10 23:52","+8","+3.2%","200","52千円","53億円","17.0倍","0.6倍"
"値上がり","26","NEW","","6356","日本ギア工","東S","1,300.0","09/10 23:42","+39","+3.1%","7,800","10,169千円","185億円","10.5倍","1.2倍"
"値上がり","27","NEW","","1904","大成温調","東S","5,210.0","09/10 21:37","+150","+3.0%","400","2,088千円","324億円","6.1倍","1.1倍"
"値上がり","28","↓6","22","4893","ノイルイミ","東G","145.0","09/10 19:55","+4","+2.8%","600","87千円","63億円","-","1.8倍"
"値上がり","29","NEW","","1662","石油資源開","東P","1,943.0","09/10 23:52","+53","+2.8%","15,400","30,201千円","4,974億円","7.7倍","0.8倍"
"値上がり","30","NEW","","4014","カラダノー","東G","572.0","09/10 23:47","+15","+2.7%","10,000","5,663千円","38億円","13.8倍","5.2倍"
"値下がり","1","↑1","2","4599","ステムリム","東G","203.9","09/10 23:58","-35","-14.7%","2,185,600","434,714千円","128億円","-","3.1倍"
"値下がり","2","NEW","","350A","デジタルグ","東G","697.8","09/10 23:58","-116","-14.3%","619,800","425,529千円","292億円","17.4倍","2.8倍"
"値下がり","3","NEW","","7780","メニコン","東P","1,505.0","09/10 17:07","-193","-11.4%","400","602千円","1,118億円","17.2倍","1.2倍"
"値下がり","4","NEW","","3856","Abala","東S","230.0","09/10 23:20","-29","-11.2%","400","91千円","44億円","-","0.1倍"
"値下がり","5","NEW","","3070","ジェリービ","東G","61.5","09/10 23:58","-8","-10.9%","1,463,400","91,386千円","51億円","31.2倍","1.1倍"
"値下がり","6","NEW","","2375","ギグワーク","東S","210.4","09/10 23:56","-24","-10.1%","28,600","6,083千円","42億円","83.7倍","1.6倍"
"値下がり","7","NEW","","4422","VALUE","東G","527.0","09/10 23:50","-48","-8.3%","35,000","18,371千円","45億円","-","5.4倍"
"値下がり","8","NEW","","6577","ベストワン","東G","1,446.0","09/10 23:57","-126","-8.0%","46,600","67,534千円","22億円","28.7倍","1.6倍"
"値下がり","9","NEW","","215A","タイミー","東G","1,450.0","09/10 23:58","-109","-7.0%","136,000","197,007千円","1,446億円","22.4倍","8.5倍"
"値下がり","10","NEW","","4548","生化学工業","東P","648.0","09/10 23:55","-48","-6.9%","141,000","91,807千円","354億円","15.7倍","0.5倍"
"値下がり","11","NEW","","7322","三十三フィ","東P","2,037.0","09/10 23:39","-129","-6.0%","14,800","30,256千円","2,114億円","14.1倍","0.9倍"
"値下がり","12","NEW","","7389","あいちフィ","東P","1,839.7","09/10 23:54","-110","-5.7%","25,400","46,859千円","4,484億円","19.5倍","1.0倍"
"値下がり","13","NEW","","6307","サンセイ","東S","455.1","09/10 21:45","-27","-5.6%","200","91千円","35億円","8.8倍","0.7倍"
"値下がり","14","NEW","","4194","ビジョナル","東P","8,350.0","09/10 22:39","-444","-5.0%","5,200","44,332千円","3,381億円","18.2倍","3.9倍"
"値下がり","15","NEW","","6619","ダブル･ス","東P","155.0","09/10 23:54","-8","-4.9%","25,000","3,859千円","94億円","-","0.2倍"
"値下がり","16","NEW","","7831","ウイルコH","東S","62.8","09/10 17:05","-3","-4.8%","200","13千円","10億円","32.5倍","0.5倍"
"値下がり","17","NEW","","4016","MITHD","東S","1,000.0","09/10 19:17","-50","-4.8%","200","200千円","20億円","11.6倍","2.8倍"
"値下がり","18","NEW","","4936","アクシージ","東S","301.0","09/10 17:12","-15","-4.7%","400","120千円","69億円","-","0.9倍"
"値下がり","19","NEW","","520A","ジェイファ","東G","491.1","09/10 23:58","-24","-4.6%","36,400","18,004千円","88億円","-","2.5倍"
"値下がり","20","NEW","","2438","アスカネッ","東G","318.0","09/10 17:04","-15","-4.5%","200","64千円","48億円","15.1倍","0.9倍"
"値下がり","21","NEW","","9564","FCE","東S","532.0","09/10 22:26","-25","-4.5%","200","106千円","117億円","12.9倍","2.6倍"
"値下がり","22","NEW","","4667","アイサンテ","東S","3,181.0","09/10 23:58","-149","-4.5%","17,600","57,038千円","168億円","30.7倍","2.7倍"
"値下がり","23","NEW","","5713","住友金属鉱","東P","9,765.0","09/10 23:58","-425","-4.2%","36,000","356,045千円","26,218億円","12.1倍","1.2倍"
"値下がり","24","NEW","","4220","リケンテク","東P","2,273.5","09/10 23:41","-98","-4.1%","600","1,406千円","1,071億円","11.3倍","1.6倍"
"値下がり","25","NEW","","6778","アルチザネ","東S","617.8","09/10 22:54","-25","-3.9%","1,000","623千円","53億円","19.8倍","0.8倍"
"値下がり","26","NEW","","5714","DOWAH","東P","8,903.4","09/10 23:25","-360","-3.9%","1,200","10,884千円","5,266億円","9.2倍","1.1倍"
"値下がり","27","NEW","","7456","松田産業","東P","6,904.0","09/10 23:18","-276","-3.8%","1,400","9,669千円","1,784億円","8.7倍","1.4倍"
"値下がり","28","NEW","","2388","ウェッジH","東G","32.7","09/10 21:35","-1","-3.8%","400","13千円","14億円","-","1.8倍"
"値下がり","29","NEW","","2901","ウェルディ","東S","144.4","09/10 23:50","-6","-3.7%","1,000","146千円","31億円","-","1.0倍"
"値下がり","30","NEW","","6779","日本電波工","東P","2,790.0","09/10 23:36","-107","-3.7%","5,400","15,347千円","640億円","20.0倍","1.9倍"
