区分,順位,順位変動,前回順位,コード,銘柄名,市場,現在値,更新時刻,前日比,前日比%,出来高,売買代金(推計),時価総額,PER,PBR
"値上がり","16","NEW","","6912","菊水HD","東S","2,030.0","07/30 23:41","+166","+8.9%","12,800","26,132千円","169億円","9.3倍","1.1倍"
"値上がり","17","NEW","","9621","建設技術研","東P","3,260.0","07/30 21:59","+266","+8.9%","400","1,291千円","890億円","-","1.3倍"
"値上がり","18","↑11","29","6871","日本マイク","東P","12,980.0","07/30 23:57","+1,050","+8.8%","9,600","121,105千円","5,032億円","-","6.8倍"
"値上がり","19","NEW","","6227","AIメカテ","東S","6,160.0","07/30 23:55","+490","+8.6%","19,800","117,797千円","3,476億円","112.9倍","8.5倍"
"値上がり","20","↓17","3","4461","第一工業製","東P","11,211.0","07/30 23:46","+881","+8.5%","42,600","458,557千円","1,190億円","15.4倍","2.2倍"
"値上がり","21","NEW","","6525","KOKUS","東P","6,969.0","07/30 23:58","+547","+8.5%","42,600","288,241千円","16,281億円","42.0倍","7.4倍"
"値上がり","22","NEW","","6723","ルネサスエ","東P","3,460.0","07/30 23:56","+264","+8.3%","39,600","133,722千円","62,775億円","-","2.5倍"
"値上がり","23","NEW","","3905","データセク","東G","2,029.9","07/30 23:58","+154","+8.2%","55,000","106,638千円","601億円","6.9倍","3.2倍"
"値上がり","24","NEW","","6946","日本アビオ","東S","5,390.0","07/30 23:58","+400","+8.0%","22,200","120,239千円","797億円","-","4.7倍"
"値上がり","25","NEW","","6997","日本ケミコ","東P","2,836.0","07/30 23:55","+208","+7.9%","3,000","8,271千円","683億円","17.1倍","1.1倍"
"値上がり","26","NEW","","6471","日本精工","東P","1,218.0","07/30 23:53","+88","+7.8%","44,400","54,322千円","5,960億円","20.6倍","0.9倍"
"値上がり","27","NEW","","299A","クラシル","東G","1,150.0","07/30 23:58","+81","+7.6%","19,200","22,204千円","493億円","20.0倍","3.6倍"
"値上がり","28","NEW","","6146","ディスコ","東P","55,800.0","07/30 23:44","+3,930","+7.6%","8,000","430,637千円","60,525億円","-","10.4倍"
"値上がり","29","NEW","","7717","ブイ･テク","東P","5,384.0","07/30 23:41","+374","+7.5%","4,600","24,140千円","509億円","17.0倍","1.4倍"
"値上がり","30","NEW","","4004","レゾナック","東P","13,030.0","07/30 23:58","+905","+7.5%","5,000","63,443千円","23,582億円","30.6倍","3.3倍"
"値下がり","1","NEW","","9678","カナモト","東P","4,380.0","07/30 19:19","-840","-16.1%","200","876千円","1,504億円","11.7倍","1.0倍"
"値下がり","2","NEW","","6918","アバールデ","東S","2,494.0","07/30 17:05","-455","-15.4%","200","499千円","145億円","15.9倍","0.7倍"
"値下がり","3","NEW","","4977","新田ゼラチ","東S","1,098.0","07/30 23:25","-200","-15.4%","200","220千円","200億円","8.3倍","0.8倍"
"値下がり","4","NEW","","5103","昭和HD","東S","7.8","07/30 23:58","-1","-13.3%","3,049,800","24,770千円","6億円","-","0.5倍"
"値下がり","5","NEW","","5994","ファインシ","東S","920.0","07/30 23:46","-90","-8.9%","23,000","21,191千円","39億円","7.9倍","0.3倍"
"値下がり","6","NEW","","3648","AGS","東S","1,046.0","07/30 23:58","-95","-8.3%","9,600","10,035千円","174億円","9.5倍","1.1倍"
"値下がり","7","NEW","","4307","野村総合研","東P","5,149.0","07/30 23:50","-427","-7.7%","24,400","125,836千円","28,819億円","24.2倍","7.7倍"
"値下がり","8","NEW","","5449","大阪製鐵","東S","2,606.0","07/30 21:18","-208","-7.4%","4,200","11,330千円","-","60.0倍","-"
"値下がり","9","NEW","","6702","富士通","東P","3,640.0","07/30 23:58","-262","-6.7%","195,400","723,915千円","63,146億円","20.4倍","3.1倍"
"値下がり","10","NEW","","4902","コニカミノ","東P","645.0","07/30 23:58","-46","-6.6%","30,600","19,777千円","3,191億円","11.2倍","0.6倍"
"値下がり","11","NEW","","9766","コナミG","東P","20,500.0","07/30 23:51","-1,340","-6.1%","12,400","268,883千円","27,789億円","27.5倍","4.8倍"
"値下がり","12","NEW","","7974","任天堂","東P","7,670.0","07/30 23:58","-475","-5.8%","254,000","1,980,089千円","88,422億円","28.5倍","3.0倍"
"値下がり","13","NEW","","4107","伊勢化学工","東S","3,223.0","07/30 23:49","-197","-5.8%","9,600","31,363千円","1,642億円","30.4倍","3.9倍"
"値下がり","14","NEW","","1928","積水ハウス","東P","3,388.0","07/30 23:42","-199","-5.5%","4,800","17,215千円","21,962億円","10.1倍","1.0倍"
"値下がり","15","NEW","","9697","カプコン","東P","3,880.0","07/30 23:56","-227","-5.5%","15,400","61,791千円","16,231億円","28.0倍","5.7倍"
"値下がり","16","NEW","","5936","東洋シヤッ","東S","880.0","07/30 23:55","-50","-5.4%","4,600","4,051千円","56億円","7.0倍","0.6倍"
"値下がり","17","NEW","","9238","バリューク","東G","364.0","07/30 17:16","-20","-5.2%","200","73千円","8億円","-","-"
"値下がり","18","NEW","","2127","日本M&amp;A","東P","665.5","07/30 23:51","-36","-5.2%","66,400","44,242千円","2,112億円","15.8倍","4.4倍"
"値下がり","19","NEW","","6194","アトラエ","東P","796.0","07/30 23:46","-43","-5.1%","800","637千円","178億円","-","4.8倍"
"値下がり","20","NEW","","9413","テレビ東京","東P","3,499.5","07/30 23:14","-181","-4.9%","1,600","5,549千円","932億円","11.6倍","0.9倍"
"値下がり","21","NEW","","4751","サイバーエ","東P","1,461.0","07/30 23:58","-75","-4.9%","7,800","11,615千円","7,409億円","26.9倍","3.8倍"
"値下がり","22","NEW","","4502","武田薬品工","東P","5,470.0","07/30 23:58","-248","-4.3%","18,400","101,672千円","86,442億円","52.1倍","1.1倍"
"値下がり","23","NEW","","7600","日本エム･","東P","832.0","07/30 23:58","-37","-4.3%","63,800","50,782千円","219億円","365.4倍","0.9倍"
"値下がり","24","NEW","","6758","ソニーG","東P","3,654.0","07/30 23:58","-155","-4.1%","124,000","459,038千円","215,866億円","18.6倍","2.7倍"
"値下がり","25","NEW","","6727","ワコム","東P","780.0","07/30 23:42","-31","-3.8%","3,800","2,926千円","1,036億円","10.4倍","2.8倍"
"値下がり","26","NEW","","4552","JCRファ","東P","486.0","07/30 23:58","-18","-3.6%","13,600","6,549千円","593億円","296.5倍","1.4倍"
"値下がり","27","NEW","","2317","システナ","東P","452.0","07/30 23:56","-16","-3.4%","16,800","7,548千円","1,616億円","15.2倍","4.1倍"
"値下がり","28","NEW","","5401","日本製鉄","東P","638.0","07/30 23:58","-22","-3.3%","141,800","92,279千円","33,344億円","15.2倍","0.6倍"
"値下がり","29","NEW","","9602","東宝","東P","1,530.0","07/30 23:55","-52","-3.3%","11,000","17,137千円","12,727億円","31.0倍","2.5倍"
"値下がり","30","NEW","","8136","サンリオ","東P","1,310.1","07/30 23:57","-43","-3.2%","176,000","233,489千円","15,884億円","24.9倍","10.2倍"
