区分,順位,順位変動,前回順位,コード,銘柄名,市場,現在値,更新時刻,前日比,前日比%,出来高,売買代金(推計),時価総額,PER,PBR
"値上がり","22","NEW","","1491","中外鑛業","東S","790.0","09/18 22:39","+29","+3.8%","400","318千円","113億円","11.3倍","1.4倍"
"値上がり","23","NEW","","7255","桜井製作所","東S","521.1","09/18 18:20","+19","+3.8%","1,800","950千円","17億円","39.9倍","0.3倍"
"値上がり","24","NEW","","5602","栗本鐵工所","東P","1,644.0","09/18 20:11","+60","+3.8%","200","329千円","998億円","13.3倍","1.1倍"
"値上がり","25","NEW","","9979","大庄","東S","1,035.0","09/18 18:53","+37","+3.7%","200","207千円","217億円","23.6倍","1.9倍"
"値上がり","26","NEW","","4564","オンコセラ","東G","21.7","09/18 23:59","+1","+3.3%","484,200","10,518千円","89億円","-","3.9倍"
"値上がり","27","NEW","","7689","コパ･コー","東G","530.0","09/18 23:58","+17","+3.3%","201,200","111,749千円","16億円","1,570.3倍","2.1倍"
"値上がり","28","NEW","","8129","東邦HD","東P","4,100.0","09/18 23:48","+121","+3.0%","600","2,484千円","2,679億円","20.8倍","1.0倍"
"値上がり","29","NEW","","3825","リミックス","東S","238.0","09/18 23:54","+7","+3.0%","67,600","15,884千円","349億円","4.2倍","1.6倍"
"値上がり","30","↓8","22","265A","Hmcom","東G","784.9","09/18 23:01","+23","+3.0%","400","314千円","32億円","102.1倍","1.9倍"
"値下がり","1","NEW","","7851","カワセコン","東S","124.7","09/18 19:29","-48","-27.9%","800","100千円","6億円","19.0倍","0.2倍"
"値下がり","2","NEW","","8798","アドバンス","東P","137.0","09/18 23:59","-37","-21.3%","219,200","30,510千円","51億円","-","-"
"値下がり","3","NEW","","5930","文化シヤッ","東P","1,522.0","09/18 17:02","-395","-20.6%","400","609千円","1,071億円","8.2倍","0.9倍"
"値下がり","4","NEW","","4594","ブライトパ","東G","55.4","09/18 23:56","-6","-9.2%","947,400","52,051千円","77億円","-","4.2倍"
"値下がり","5","NEW","","335A","ミライロ","東G","302.1","09/18 19:28","-27","-8.2%","400","121千円","33億円","55.5倍","3.6倍"
"値下がり","6","NEW","","2354","YE DI","東S","1,257.0","09/18 23:58","-95","-7.0%","89,800","113,543千円","226億円","14.2倍","3.0倍"
"値下がり","7","NEW","","4893","ノイルイミ","東G","130.0","09/18 23:56","-7","-5.1%","22,200","2,934千円","56億円","-","1.6倍"
"値下がり","8","NEW","","7831","ウイルコH","東S","62.0","09/18 17:09","-3","-4.6%","200","12千円","10億円","32.1倍","0.5倍"
"値下がり","9","NEW","","9941","太洋物産","東S","1,121.0","09/18 17:39","-52","-4.4%","200","224千円","22億円","11.9倍","1.9倍"
"値下がり","10","↓5","5","4933","I-ne","東P","2,266.0","09/18 23:53","-104","-4.4%","3,400","7,775千円","403億円","-","2.3倍"
"値下がり","11","NEW","","3222","ユナイテッ","東S","810.0","09/18 17:03","-31","-3.7%","200","162千円","1,678億円","1,118.7倍","0.8倍"
"値下がり","12","NEW","","4373","シンプレク","東P","1,120.0","09/18 20:04","-42","-3.6%","200","224千円","2,508億円","20.2倍","5.0倍"
"値下がり","13","NEW","","5542","新報国マテ","東S","1,193.0","09/18 23:58","-43","-3.5%","4,200","5,034千円","79億円","12.2倍","1.3倍"
"値下がり","14","NEW","","3544","サツドラH","東S","1,209.1","09/18 17:24","-40","-3.2%","200","242千円","167億円","-","1.6倍"
"値下がり","15","NEW","","4583","カイオム･","東G","99.8","09/18 23:58","-3","-3.1%","176,600","17,888千円","79億円","-","5.0倍"
"値下がり","16","NEW","","627A","akipp","東S","1,007.0","09/18 23:59","-30","-2.9%","212,400","219,241千円","41億円","-","7.9倍"
"値下がり","17","NEW","","460A","BRANU","東G","1,269.0","09/18 22:52","-36","-2.8%","200","254千円","57億円","19.6倍","5.4倍"
"値下がり","18","NEW","","3823","THE W","東S","40.9","09/18 23:59","-1","-2.6%","1,108,000","45,318千円","61億円","-","3.6倍"
"値下がり","19","NEW","","3133","海帆","東G","49.7","09/18 23:59","-1","-2.5%","247,400","12,261千円","31億円","-","4.5倍"
"値下がり","20","NEW","","4370","モビルス","東G","418.1","09/18 22:57","-11","-2.5%","600","251千円","26億円","-","1.8倍"
"値下がり","21","NEW","","4591","リボミック","東G","78.0","09/18 22:53","-2","-2.5%","10,000","781千円","44億円","-","1.6倍"
"値下がり","22","NEW","","2370","メディネッ","東G","24.4","09/18 23:55","-1","-2.4%","10,800","263千円","69億円","-","2.0倍"
"値下がり","23","NEW","","4192","スパイダー","東G","320.2","09/18 18:21","-8","-2.4%","3,000","1,163千円","114億円","-","4.2倍"
"値下がり","24","NEW","","8894","REVOL","東S","16.6","09/18 23:55","0","-2.4%","188,800","3,159千円","25億円","-","3.1倍"
"値下がり","25","NEW","","7075","QLSHD","東G","970.0","09/18 23:33","-23","-2.3%","200","194千円","73億円","10.0倍","3.2倍"
"値下がり","26","NEW","","2962","テクニスコ","東S","2,180.0","09/18 23:54","-51","-2.3%","41,600","92,558千円","200億円","100.2倍","11.4倍"
"値下がり","27","NEW","","3176","三洋貿易","東P","1,160.0","09/18 21:49","-27","-2.3%","3,200","3,617千円","669億円","11.1倍","1.2倍"
"値下がり","28","↓10","18","8107","キムラタン","東S","30.3","09/18 23:51","-1","-2.3%","5,600","169千円","83億円","333.7倍","5.2倍"
"値下がり","29","NEW","","5632","三菱製鋼","東P","2,505.0","09/18 23:56","-56","-2.2%","200","501千円","379億円","12.2倍","0.8倍"
"値下がり","30","NEW","","3856","Abala","東S","225.0","09/18 23:48","-5","-2.2%","800","179千円","43億円","-","0.1倍"
