区分,順位,順位変動,前回順位,コード,銘柄名,市場,現在値,更新時刻,前日比,前日比%,出来高,売買代金(推計),時価総額,PER,PBR
"値上がり","17","","","4784","GMOイン","東P","504.7","07/08 13:00","+38","+8.1%","114,800","54,496千円","1,384億円","23.5倍","10.2倍"
"値上がり","18","","","4918","アイビー化","東S","363.1","07/08 12:52","+25","+7.4%","1,600","547千円","23億円","9.1倍","0.9倍"
"値上がり","19","","","550A","ソフトテッ","東S","2,830.0","07/07 23:37","+192","+7.3%","6,800","18,541千円","22億円","-","1.6倍"
"値上がり","20","","","9760","進学会HD","東S","124.9","07/07 23:05","+7","+5.8%","2,000","250千円","21億円","69.3倍","0.3倍"
"値上がり","21","","","4596","窪田製薬H","東G","82.4","07/08 06:00","+4","+5.6%","13,486,200","1,120,512千円","114億円","-","6.8倍"
"値上がり","22","","","5838","楽天銀行","東P","5,963.0","07/08 06:00","+317","+5.6%","212,600","1,267,663千円","10,405億円","12.8倍","2.8倍"
"値上がり","23","","","7214","GMB","東S","1,150.0","07/07 21:53","+61","+5.6%","800","1,016千円","61億円","6.1倍","0.3倍"
"値上がり","24","","","6653","正興電機製","東P","2,398.0","07/08 06:00","+125","+5.5%","8,400","20,143千円","324億円","14.1倍","1.7倍"
"値上がり","25","","","3930","はてな","東G","1,150.0","07/07 22:00","+59","+5.4%","800","917千円","34億円","-","1.6倍"
"値上がり","26","","","9740","セントラル","東P","2,870.0","07/08 10:50","+142","+5.2%","800","2,240千円","402億円","17.5倍","1.0倍"
"値上がり","27","","","4413","ボードルア","東P","3,110.5","07/08 13:00","+145","+4.9%","43,000","129,217千円","970億円","31.0倍","12.6倍"
"値上がり","28","","","2323","fonfu","東S","283.0","07/08 12:54","+13","+4.8%","1,600","458千円","59億円","13.3倍","4.4倍"
"値上がり","29","","","9449","GMOイン","東P","3,850.7","07/08 13:00","+176","+4.8%","40,200","151,679千円","3,808億円","-","3.4倍"
"値上がり","30","","","5194","相模ゴム工","東S","662.9","07/08 12:36","+30","+4.7%","400","263千円","72億円","119.9倍","0.6倍"
"値下がり","1","","","1382","ホーブ","東S","788.0","07/08 06:00","-291","-27.0%","400","315千円","6億円","33.3倍","0.8倍"
"値下がり","2","","","281A","インフォメ","東G","519.0","07/07 23:59","-100","-16.2%","166,000","86,535千円","30億円","-","3.4倍"
"値下がり","3","","","8558","東和銀行","東P","1,261.0","07/07 23:59","-140","-10.0%","63,800","83,736千円","447億円","8.1倍","0.5倍"
"値下がり","4","","","4735","京進","東S","305.1","07/07 23:43","-33","-9.7%","9,200","2,787千円","23億円","11.7倍","0.6倍"
"値下がり","5","","","6327","北川精機","東S","5,200.0","07/08 12:59","-560","-9.7%","27,600","156,371千円","425億円","69.6倍","7.5倍"
"値下がり","6","","","2726","パルGHD","東P","1,410.0","07/08 06:00","-138","-8.9%","116,800","165,968千円","2,448億円","12.9倍","3.0倍"
"値下がり","7","","","464A","QPSHD","東G","1,807.1","07/08 13:00","-141","-7.2%","62,600","121,565千円","875億円","79.5倍","5.8倍"
"値下がり","8","","","4591","リボミック","東G","91.1","07/08 13:00","-7","-7.0%","5,698,200","566,899千円","49億円","-","1.7倍"
"値下がり","9","","","7063","Birdm","東G","95.0","07/08 00:09","-7","-6.9%","486,000","47,223千円","32億円","-","2.1倍"
"値下がり","10","","","6492","岡野バルブ","東S","18,073.0","07/08 10:51","-1,297","-6.7%","800","14,967千円","290億円","20.7倍","2.2倍"
"値下がり","11","","","520A","ジェイファ","東G","282.9","07/08 12:34","-18","-6.0%","600","169千円","51億円","-","1.3倍"
"値下がり","12","","","8537","大光銀行","東S","2,658.0","07/07 23:53","-163","-5.8%","5,200","13,810千円","253億円","7.7倍","0.3倍"
"値下がり","13","","","4056","ニューラル","東G","215.1","07/08 12:52","-12","-5.2%","600","132千円","37億円","-","2.2倍"
"値下がり","14","","","4178","Shari","東G","490.0","07/08 06:00","-27","-5.2%","1,000","490千円","18億円","45.9倍","1.1倍"
"値下がり","15","","","9704","アゴーラホ","東S","33.2","07/08 13:00","-2","-5.1%","195,600","6,653千円","89億円","35.4倍","1.6倍"
"値下がり","16","","","3189","ANAPH","東S","101.5","07/08 10:06","-6","-5.1%","3,600","376千円","44億円","-","0.8倍"
"値下がり","17","","","5131","リンカーズ","東G","130.2","07/08 09:55","-7","-5.0%","800","108千円","18億円","-","2.7倍"
"値下がり","18","","","6769","ザインエレ","東S","1,010.0","07/08 12:52","-52","-4.9%","2,000","2,106千円","106億円","3,539.2倍","1.3倍"
"値下がり","19","","","7150","島根銀行","東S","471.0","07/07 23:59","-24","-4.8%","2,800","1,323千円","39億円","14.3倍","0.3倍"
"値下がり","20","","","7409","AeroE","東G","1,678.9","07/08 12:41","-82","-4.7%","4,000","6,960千円","399億円","57.0倍","8.7倍"
"値下がり","21","","","6573","CRAVI","東G","22.9","07/08 13:00","-1","-4.6%","227,200","5,440千円","8億円","-","2.5倍"
"値下がり","22","","","4055","ティアンド","東G","1,623.0","07/07 23:52","-74","-4.4%","600","984千円","122億円","22.6倍","3.9倍"
"値下がり","23","","","2388","ウェッジH","東G","38.3","07/08 06:00","-2","-4.3%","367,600","14,085千円","16億円","-","0.6倍"
"値下がり","24","","","3926","オープンド","東S","342.0","07/08 06:00","-15","-4.2%","200","68千円","106億円","-","3.1倍"
"値下がり","25","","","6337","テセック","東S","2,342.0","07/08 13:00","-98","-4.0%","4,000","9,440千円","122億円","22.6倍","0.9倍"
"値下がり","26","","","4572","カルナバイ","東G","335.0","07/07 23:52","-14","-4.0%","25,400","8,595千円","64億円","-","-"
"値下がり","27","","","3750","ADR12","東S","798.0","07/08 06:00","-32","-3.9%","1,600","1,277千円","71億円","356.2倍","323.5倍"
"値下がり","28","","","6347","プラコー","東S","253.0","07/08 10:56","-10","-3.8%","400","102千円","24億円","24.3倍","1.5倍"
"値下がり","29","","","4441","トビラシス","東S","1,406.0","07/08 09:25","-54","-3.7%","200","281千円","145億円","27.3倍","5.0倍"
"値下がり","30","","","9556","INTLO","東G","1,832.6","07/08 12:38","-69","-3.6%","3,600","6,961千円","173億円","26.5倍","2.7倍"
