区分,順位,順位変動,前回順位,コード,銘柄名,市場,現在値,更新時刻,前日比,前日比%,出来高,売買代金(推計),時価総額,PER,PBR
"値下がり","1","NEW","","1382","ホーブ","東S","818.0","07/10 17:07","-300","-26.8%","400","327千円","6億円","34.6倍","0.9倍"
"値下がり","2","NEW","","8157","都築電気","東P","3,355.0","07/10 23:56","-700","-17.3%","200","671千円","611億円","10.6倍","1.3倍"
"値下がり","3","NEW","","7373","アイドマ･","東G","1,047.0","07/11 00:00","-208","-16.6%","38,200","40,679千円","156億円","13.0倍","2.0倍"
"値下がり","4","NEW","","3446","ジェイテッ","東S","1,660.0","07/10 23:56","-224","-11.9%","2,600","4,476千円","98億円","57.0倍","3.7倍"
"値下がり","5","NEW","","3560","ほぼ日","東S","4,009.0","07/10 23:42","-501","-11.1%","21,400","85,535千円","93億円","19.4倍","1.7倍"
"値下がり","6","NEW","","3261","グランディ","東G","355.0","07/10 20:11","-40","-10.1%","600","213千円","15億円","18.2倍","0.6倍"
"値下がり","7","NEW","","6506","安川電機","東P","6,414.0","07/11 00:00","-558","-8.0%","308,600","1,991,029千円","16,636億円","35.4倍","3.4倍"
"値下がり","8","NEW","","3280","エストラス","東S","940.1","07/11 00:00","-69","-6.8%","2,400","2,236千円","57億円","5.7倍","0.5倍"
"値下がり","9","NEW","","7049","識学","東G","823.6","07/10 23:36","-56","-6.4%","3,800","3,116千円","75億円","-","2.3倍"
"値下がり","10","NEW","","6651","日東工業","東P","4,295.0","07/10 17:13","-280","-6.1%","200","859千円","1,629億円","14.0倍","1.3倍"
"値下がり","11","NEW","","7928","旭化学工業","東S","599.9","07/10 18:40","-39","-6.1%","200","120千円","18億円","-","0.3倍"
"値下がり","12","NEW","","9233","アジア航測","東S","1,096.1","07/10 23:51","-70","-6.0%","8,000","8,746千円","199億円","12.0倍","0.8倍"
"値下がり","13","NEW","","4370","モビルス","東G","300.0","07/10 22:08","-19","-6.0%","1,800","535千円","18億円","-","1.3倍"
"値下がり","14","NEW","","6255","エヌ･ピー","東G","663.0","07/11 00:00","-40","-5.7%","12,600","8,324千円","139億円","26.2倍","1.4倍"
"値下がり","15","NEW","","5129","FIXER","東G","249.0","07/11 00:00","-15","-5.7%","8,800","2,196千円","39億円","-","1.7倍"
"値下がり","16","NEW","","2379","ディップ","東P","1,764.0","07/10 23:58","-105","-5.6%","21,600","38,088千円","922億円","19.8倍","2.6倍"
"値下がり","17","NEW","","7487","小津産業","東S","1,741.2","07/10 22:10","-94","-5.1%","1,800","3,144千円","147億円","33.3倍","0.8倍"
"値下がり","18","NEW","","3550","スタジオア","東G","225.2","07/11 00:00","-12","-5.0%","600","136千円","31億円","14.2倍","1.2倍"
"値下がり","19","NEW","","137A","Cocol","東G","790.0","07/10 23:37","-41","-4.9%","400","316千円","24億円","19.0倍","2.3倍"
"値下がり","20","NEW","","4760","アルファ","東S","1,575.0","07/10 23:57","-75","-4.5%","1,000","1,545千円","13億円","9.7倍","0.9倍"
"値下がり","21","NEW","","7607","進和","東P","3,095.0","07/11 00:00","-135","-4.2%","3,200","9,792千円","415億円","13.4倍","0.9倍"
"値下がり","22","NEW","","9876","コックス","東S","226.2","07/10 23:46","-10","-4.2%","4,400","998千円","62億円","5.8倍","0.6倍"
"値下がり","23","NEW","","7709","クボテック","東S","45.2","07/10 22:53","-2","-3.8%","200","9千円","6億円","-","11.1倍"
"値下がり","24","NEW","","2769","ヴィレッジ","東S","866.0","07/10 23:58","-33","-3.7%","2,600","2,255千円","68億円","53.9倍","2.6倍"
"値下がり","25","NEW","","206A","PRISM","東G","155.1","07/10 22:25","-6","-3.7%","1,400","219千円","57億円","-","2.7倍"
"値下がり","26","NEW","","9854","愛眼","東S","307.0","07/10 20:03","-11","-3.5%","200","61千円","60億円","30.6倍","0.5倍"
"値下がり","27","NEW","","6522","アスタリス","東G","1,980.0","07/11 00:00","-70","-3.4%","42,600","85,604千円","154億円","237.5倍","9.0倍"
"値下がり","28","NEW","","4777","ガーラ","東S","200.2","07/10 17:36","-7","-3.3%","400","80千円","56億円","-","13.9倍"
"値下がり","29","NEW","","7815","東京ボード","東S","395.2","07/10 21:27","-13","-3.1%","200","79千円","10億円","-","1.3倍"
"値下がり","30","NEW","","4437","goodd","東G","823.0","07/10 20:34","-26","-3.1%","200","165千円","56億円","8.3倍","1.6倍"
